"Time","Air Temp - Lascar (high res)"
1644065400000,19
1644065700000,19
1644066000000,19
1644066300000,19
1644066600000,19
1644066900000,19
1644067200000,19
1644067500000,19
1644067800000,19
1644068100000,19
1644068400000,19
1644068700000,19
1644069000000,19
1644069300000,19
1644069600000,19
1644069900000,19
1644070200000,19
1644070500000,19
1644070800000,19
1644071100000,19
1644071400000,19
1644071700000,19
1644072000000,19
1644072300000,19
1644072600000,19
1644072900000,19
1644073200000,19
1644073500000,19
1644073800000,19
1644074100000,19
1644074400000,19
1644074700000,19
1644075000000,19
1644075300000,19
1644075600000,19
1644075900000,19
1644076200000,19
1644076500000,19
1644076800000,19
1644077100000,19
1644077400000,19
1644077700000,19
1644078000000,19
1644078300000,19
1644078600000,19
1644078900000,19
1644079200000,19
1644079500000,19
1644079800000,19
1644080100000,19
1644080400000,19
1644080700000,19
1644081000000,19
1644081300000,19
1644081600000,19
1644081900000,19
1644082200000,19
1644082500000,19
1644082800000,19
1644083100000,19
1644083400000,19
1644083700000,19
1644084000000,19
1644084300000,19
1644084600000,19
1644084900000,19
1644085200000,19
1644085500000,19
1644085800000,19
1644086100000,19
1644086400000,19
1644086700000,19
1644087000000,19
1644087300000,19
1644087600000,19
1644087900000,19
1644088200000,19
1644088500000,19
1644088800000,19
1644089100000,19
1644089400000,19
1644089700000,19
1644090000000,19
1644090300000,19
1644090600000,19
1644090900000,19
1644091200000,19
1644091500000,19
1644091800000,19
1644092100000,19
1644092400000,19
1644092700000,19
1644093000000,19
1644093300000,19
1644093600000,19
1644093900000,19
1644094200000,19
1644094500000,19
1644094800000,19
1644095100000,19
1644095400000,19
1644095700000,19
1644096000000,19
1644096300000,19
1644096600000,19
1644096900000,19
1644097200000,19
1644097500000,19
1644097800000,19
1644098100000,19
1644098400000,19
1644098700000,19
1644099000000,19
1644099300000,19
1644099600000,19
1644099900000,19
1644100200000,19
1644100500000,19
1644100800000,19
1644101100000,19
1644101400000,19
1644101700000,19
1644102000000,19
1644102300000,19
1644102600000,19
1644102900000,19
1644103200000,19
1644103500000,19
1644103800000,19
1644104100000,19
1644104400000,19
1644104700000,19
1644105000000,19
1644105300000,19
1644105600000,19
1644105900000,19
1644106200000,19
1644106500000,19
1644106800000,19
1644107100000,19
1644107400000,19
1644107700000,19
1644108000000,19
1644108300000,19
1644108600000,19
1644108900000,19
1644109200000,19
1644109500000,19
1644109800000,19
1644110100000,19
1644110400000,19
1644110700000,19
1644111000000,19
1644111300000,19
1644111600000,19
1644111900000,19
1644112200000,19
1644112500000,19
1644112800000,19
1644113100000,19
1644113400000,19
1644113700000,19
1644114000000,19
1644114300000,19
1644114600000,19
1644114900000,19
1644115200000,19
1644115500000,19
1644115800000,19
1644116100000,19
1644116400000,19
1644116700000,19
1644117000000,19
1644117300000,19
1644117600000,19
1644117900000,19
1644118200000,19
1644118500000,19
1644118800000,19
1644119100000,19
1644119400000,19
1644119700000,19
1644120000000,19
1644120300000,19
1644120600000,19
1644120900000,19
1644121200000,19
1644121500000,19
1644121800000,19
1644122100000,19
1644122400000,19
1644122700000,19
1644123000000,19
1644123300000,19
1644123600000,19
1644123900000,19
1644124200000,19
1644124500000,19
1644124800000,19
1644125100000,19
1644125400000,19
1644125700000,18.5
1644126000000,18.5
1644126300000,18.5
1644126600000,18.5
1644126900000,18.5
1644127200000,18.5
1644127500000,18.5
1644127800000,18.5
1644128100000,18.5
1644128400000,18.5
1644128700000,18.5
1644129000000,18.5
1644129300000,18.5
1644129600000,18.5
1644129900000,18.5
1644130200000,18.5
1644130500000,18.5
1644130800000,18.5
1644131100000,18.5
1644131400000,18.5
1644131700000,18.5
1644132000000,18.5
1644132300000,18.5
1644132600000,18.5
1644132900000,18.5
1644133200000,18.5
1644133500000,18.5
1644133800000,18.5
1644134100000,18.5
1644134400000,18.5
1644134700000,18.5
1644135000000,18.5
1644135300000,18.5
1644135600000,18.5
1644135900000,18.5
1644136200000,18.5
1644136500000,18.5
1644136800000,18.5
1644137100000,18.5
1644137400000,18.5
1644137700000,18.5
1644138000000,19
1644138300000,19
1644138600000,19
1644138900000,19
1644139200000,19
1644139500000,19
1644139800000,19
1644140100000,19
1644140400000,19.5
1644140700000,21
1644141000000,21
1644141300000,21
1644141600000,20.5
1644141900000,20
1644142200000,20
1644142500000,20
1644142800000,19.5
1644143100000,19.5
1644143400000,19.5
1644143700000,19.5
1644144000000,19.5
1644144300000,19.5
1644144600000,19.5
1644144900000,20
1644145200000,20.5
1644145500000,20.5
1644145800000,20
1644146100000,20
1644146400000,20
1644146700000,20
1644147000000,20
1644147300000,20
1644147600000,20.5
1644147900000,20.5
1644148200000,21.5
1644148500000,21.5
1644148800000,22.5
1644149100000,23.5
1644149400000,24.5
1644149700000,25.5
1644150000000,25
1644150300000,24.5
1644150600000,24
1644150900000,23.5
1644151200000,23
1644151500000,22.5
1644151800000,22.5
1644152100000,22
1644152400000,22
1644152700000,22
1644153000000,22
1644153300000,22
1644153600000,22
1644153900000,22
1644154200000,22
1644154500000,22
1644154800000,22
1644155100000,22
1644155400000,22
1644155700000,22
1644156000000,22
1644156300000,22
1644156600000,22.5
1644156900000,22.5
1644157200000,22.5
1644157500000,22.5
1644157800000,22.5
1644158100000,22.5
1644158400000,22.5
1644158700000,22.5
1644159000000,22.5
1644159300000,22.5
1644159600000,22.5
1644159900000,22
1644160200000,22
1644160500000,22
1644160800000,22
1644161100000,22
1644161400000,22
1644161700000,22
1644162000000,22
1644162300000,22
1644162600000,22
1644162900000,22
1644163200000,21.5
1644163500000,21.5
1644163800000,21.5
1644164100000,21.5
1644164400000,21.5
1644164700000,21.5
1644165000000,21.5
1644165300000,21.5
1644165600000,21.5
1644165900000,21.5
1644166200000,21.5
1644166500000,21
1644166800000,21
1644167100000,21
1644167400000,21
1644167700000,21
1644168000000,21
1644168300000,21
1644168600000,21
1644168900000,21
1644169200000,21
1644169500000,21
1644169800000,21
1644170100000,21
1644170400000,21
1644170700000,21
1644171000000,21
1644171300000,21
1644171600000,21
1644171900000,21
1644172200000,20.5
1644172500000,20.5
1644172800000,20.5
1644173100000,20.5
1644173400000,20.5
1644173700000,20.5
1644174000000,20.5
1644174300000,20.5
1644174600000,20.5
1644174900000,20.5
1644175200000,20.5
1644175500000,20.5
1644175800000,20.5
1644176100000,20.5
1644176400000,20.5
1644176700000,20.5
1644177000000,20.5
1644177300000,20.5
1644177600000,20.5
1644177900000,20.5
1644178200000,20.5
1644178500000,20.5
1644178800000,20.5
1644179100000,20.5
1644179400000,20.5
1644179700000,20
1644180000000,20
1644180300000,20
1644180600000,20
1644180900000,20
1644181200000,20
1644181500000,20
1644181800000,20
1644182100000,20
1644182400000,20
1644182700000,20
1644183000000,20
1644183300000,20
1644183600000,20
1644183900000,20
1644184200000,20
1644184500000,20
1644184800000,20
1644185100000,20
1644185400000,20
1644185700000,19.5
1644186000000,19.5
1644186300000,19.5
1644186600000,19.5
1644186900000,19.5
1644187200000,19.5
1644187500000,19.5
1644187800000,19.5
1644188100000,19.5
1644188400000,19.5
1644188700000,19.5
1644189000000,19.5
1644189300000,19.5
1644189600000,19.5
1644189900000,19.5
1644190200000,19.5
1644190500000,19.5
1644190800000,19.5
1644191100000,19.5
1644191400000,19.5
1644191700000,19.5
1644192000000,19.5
1644192300000,19.5
1644192600000,19.5
1644192900000,19.5
1644193200000,19.5
1644193500000,19
1644193800000,19
1644194100000,19
1644194400000,19
1644194700000,19
1644195000000,19
1644195300000,19
1644195600000,19
1644195900000,19
1644196200000,19
1644196500000,19
1644196800000,19
1644197100000,19
1644197400000,19
1644197700000,19
1644198000000,19
1644198300000,19
1644198600000,19
1644198900000,19
1644199200000,19
1644199500000,19
1644199800000,19
1644200100000,19
1644200400000,19
1644200700000,19
1644201000000,19
1644201300000,19
1644201600000,19
1644201900000,18.5
1644202200000,18.5
1644202500000,18.5
1644202800000,18.5
1644203100000,18.5
1644203400000,18.5
1644203700000,18.5
1644204000000,18.5
1644204300000,18.5
1644204600000,18.5
1644204900000,18.5
1644205200000,18.5
1644205500000,18.5
1644205800000,18.5
1644206100000,18.5
1644206400000,18.5
1644206700000,18.5
1644207000000,18.5
1644207300000,18.5
1644207600000,18.5
1644207900000,18.5
1644208200000,18.5
1644208500000,18.5
1644208800000,18.5
1644209100000,18.5
1644209400000,18.5
1644209700000,18.5
1644210000000,18.5
1644210300000,18.5
1644210600000,18.5
1644210900000,18.5
1644211200000,18.5
1644211500000,18
1644211800000,18
1644212100000,18
1644212400000,18
1644212700000,18
1644213000000,18
1644213300000,18
1644213600000,18
1644213900000,18
1644214200000,18
1644214500000,18
1644214800000,18
1644215100000,18
1644215400000,18
1644215700000,18
1644216000000,18
1644216300000,18
1644216600000,18
1644216900000,18
1644217200000,18
1644217500000,18
1644217800000,18
1644218100000,18
1644218400000,18
1644218700000,18
1644219000000,18
1644219300000,18
1644219600000,18
1644219900000,18
1644220200000,18
1644220500000,18
1644220800000,18
1644221100000,18
1644221400000,18
1644221700000,18
1644222000000,18
1644222300000,18
1644222600000,18
1644222900000,18
1644223200000,18
1644223500000,18
1644223800000,18
1644224100000,18.5
1644224400000,18.5
1644224700000,19
1644225000000,19.5
1644225300000,19.5
1644225600000,19.5
1644225900000,19.5
1644226200000,19.5
1644226500000,20
1644226800000,20
1644227100000,20
1644227400000,20
1644227700000,20.5
1644228000000,21
1644228300000,21
1644228600000,21
1644228900000,21
1644229200000,20.5
1644229500000,20.5
1644229800000,20.5
1644230100000,20
1644230400000,20
1644230700000,20
1644231000000,20
1644231300000,20
1644231600000,20
1644231900000,20
1644232200000,20.5
1644232500000,20.5
1644232800000,20.5
1644233100000,20.5
1644233400000,20.5
1644233700000,21
1644234000000,20.5
1644234300000,20.5
1644234600000,20.5
1644234900000,20.5
1644235200000,20.5
1644235500000,20
1644235800000,20
1644236100000,20
1644236400000,20
1644236700000,20
1644237000000,20
1644237300000,20
1644237600000,20
1644237900000,20
1644238200000,20
1644238500000,19.5
1644238800000,19.5
1644239100000,19.5
1644239400000,19.5
1644239700000,19.5
1644240000000,19.5
1644240300000,19.5
1644240600000,19.5
1644240900000,19.5
1644241200000,19.5
1644241500000,19.5
1644241800000,19.5
1644242100000,19.5
1644242400000,19.5
1644242700000,19.5
1644243000000,19
1644243300000,19
1644243600000,19
1644243900000,19
1644244200000,19
1644244500000,19
1644244800000,19
1644245100000,19
1644245400000,19
1644245700000,19
1644246000000,19
1644246300000,19
1644246600000,19.5
1644246900000,19.5
1644247200000,20
1644247500000,20
1644247800000,20
1644248100000,20
1644248400000,20
1644248700000,20.5
1644249000000,20.5
1644249300000,20.5
1644249600000,20.5
1644249900000,20.5
1644250200000,20
1644250500000,20
1644250800000,20
1644251100000,20
1644251400000,20
1644251700000,20
1644252000000,20
1644252300000,20
1644252600000,20
1644252900000,20
1644253200000,20
1644253500000,19.5
1644253800000,19.5
1644254100000,19.5
1644254400000,19.5
1644254700000,19.5
1644255000000,19.5
1644255300000,19.5
1644255600000,19.5
1644255900000,19.5
1644256200000,19.5
1644256500000,19.5
1644256800000,19.5
1644257100000,19.5
1644257400000,19.5
1644257700000,19.5
1644258000000,19.5
1644258300000,19.5
1644258600000,19.5
1644258900000,19.5
1644259200000,19.5
1644259500000,19.5
1644259800000,19.5
1644260100000,19.5
1644260400000,19.5
1644260700000,19.5
1644261000000,19.5
1644261300000,19.5
1644261600000,19.5
1644261900000,19.5
1644262200000,19.5
1644262500000,19.5
1644262800000,19.5
1644263100000,19.5
1644263400000,19.5
1644263700000,19.5
1644264000000,19.5
1644264300000,19.5
1644264600000,19.5
1644264900000,19.5
1644265200000,19.5
1644265500000,19.5
1644265800000,19.5
1644266100000,19.5
1644266400000,19.5
1644266700000,19.5
1644267000000,19.5
1644267300000,19.5
1644267600000,19.5
1644267900000,19.5
1644268200000,19.5
1644268500000,19.5
1644268800000,19.5
1644269100000,19.5
1644269400000,19.5
1644269700000,19.5
1644270000000,19.5
1644270300000,19.5
1644270600000,19.5
1644270900000,19.5
1644271200000,19.5
1644271500000,19.5
1644271800000,19.5
1644272100000,19.5
1644272400000,19.5
1644272700000,19.5
1644273000000,19.5
1644273300000,19.5
1644273600000,19.5
1644273900000,19.5
1644274200000,19.5
1644274500000,19
1644274800000,19
1644275100000,19
1644275400000,19
1644275700000,19
1644276000000,19
1644276300000,19
1644276600000,19
1644276900000,19
1644277200000,19
1644277500000,19
1644277800000,19
1644278100000,19
1644278400000,19
1644278700000,19
1644279000000,19
1644279300000,19
1644279600000,19
1644279900000,19
1644280200000,19
1644280500000,19
1644280800000,19
1644281100000,19
1644281400000,19
1644281700000,19
1644282000000,19
1644282300000,19
1644282600000,19
1644282900000,19
1644283200000,19
1644283500000,19
1644283800000,19
1644284100000,19
1644284400000,19
1644284700000,19
1644285000000,19
1644285300000,19
1644285600000,19
1644285900000,19
1644286200000,19
1644286500000,19
1644286800000,19
1644287100000,19
1644287400000,19
1644287700000,19
1644288000000,19
1644288300000,19
1644288600000,19
1644288900000,19
1644289200000,19
1644289500000,19
1644289800000,19
1644290100000,19
1644290400000,19
1644290700000,19
1644291000000,19
1644291300000,19
1644291600000,19
1644291900000,19
1644292200000,19
1644292500000,19
1644292800000,19
1644293100000,19
1644293400000,19
1644293700000,19
1644294000000,19
1644294300000,19
1644294600000,19
1644294900000,19
1644295200000,19
1644295500000,19
1644295800000,19
1644296100000,19
1644296400000,19
1644296700000,19
1644297000000,19
1644297300000,19
1644297600000,19
1644297900000,19
1644298200000,19
1644298500000,19
1644298800000,19
1644299100000,19
1644299400000,19
1644299700000,19
1644300000000,19
1644300300000,19
1644300600000,19
1644300900000,19
1644301200000,19
1644301500000,19
1644301800000,19
1644302100000,19
1644302400000,19
1644302700000,19
1644303000000,19
1644303300000,19
1644303600000,19
1644303900000,19
1644304200000,19
1644304500000,19
1644304800000,19
1644305100000,19
1644305400000,19
1644305700000,19
1644306000000,19
1644306300000,19
1644306600000,19
1644306900000,19
1644307200000,19
1644307500000,19
1644307800000,19
1644308100000,19
1644308400000,19
1644308700000,19
1644309000000,19
1644309300000,19
1644309600000,19
1644309900000,19
1644310200000,19
1644310500000,19
1644310800000,19
1644311100000,19
1644311400000,19
1644311700000,19
1644312000000,19
1644312300000,19
1644312600000,19
1644312900000,19
1644313200000,19
1644313500000,19
1644313800000,19
1644314100000,19
1644314400000,19
1644314700000,19
1644315000000,19
1644315300000,19
1644315600000,19
1644315900000,19
1644316200000,19
1644316500000,19
1644316800000,19
1644317100000,19
1644317400000,19.5
1644317700000,19.5
1644318000000,19.5
1644318300000,19.5
1644318600000,19.5
1644318900000,19.5
1644319200000,19.5
1644319500000,19.5
1644319800000,19.5
1644320100000,19.5
1644320400000,19.5
1644320700000,19.5
1644321000000,19.5
1644321300000,19.5
1644321600000,19.5
1644321900000,19.5
1644322200000,19.5
1644322500000,19.5
1644322800000,19.5
1644323100000,19.5
1644323400000,19.5
1644323700000,19.5
1644324000000,19.5
1644324300000,19.5
1644324600000,19.5
1644324900000,19.5
1644325200000,19.5
1644325500000,19.5
1644325800000,19.5
1644326100000,19.5
1644326400000,19.5
1644326700000,19.5
1644327000000,19.5
1644327300000,19.5
1644327600000,19.5
1644327900000,19.5
1644328200000,19.5
1644328500000,19.5
1644328800000,19.5
1644329100000,19.5
1644329400000,19.5
1644329700000,19.5
1644330000000,19.5
1644330300000,19.5
1644330600000,19.5
1644330900000,19.5
1644331200000,19.5
1644331500000,19.5
1644331800000,19.5
1644332100000,19.5
1644332400000,19.5
1644332700000,19.5
1644333000000,19.5
1644333300000,19.5
1644333600000,19.5
1644333900000,19.5
1644334200000,19.5
1644334500000,19.5
1644334800000,19.5
1644335100000,19.5
1644335400000,19.5
1644335700000,19.5
1644336000000,19.5
1644336300000,19.5
1644336600000,19.5
1644336900000,19.5
1644337200000,19.5
1644337500000,19.5
1644337800000,19.5
1644338100000,19.5
1644338400000,19.5
1644338700000,19.5
1644339000000,19.5
1644339300000,19.5
1644339600000,19.5
1644339900000,19.5
1644340200000,19.5
1644340500000,19.5
1644340800000,19.5
1644341100000,19.5
1644341400000,19.5
1644341700000,19.5
1644342000000,19.5
1644342300000,19.5
1644342600000,19.5
1644342900000,19.5
1644343200000,19.5
1644343500000,19.5
1644343800000,19.5
1644344100000,19.5
1644344400000,19.5
1644344700000,19.5
1644345000000,19.5
1644345300000,19.5
1644345600000,19.5
1644345900000,19.5
1644346200000,19.5
1644346500000,19.5
1644346800000,19.5
1644347100000,19.5
1644347400000,19.5
1644347700000,19.5
1644348000000,19.5
1644348300000,19.5
1644348600000,19.5
1644348900000,19.5
1644349200000,19.5
1644349500000,19.5
1644349800000,19.5
1644350100000,19.5
1644350400000,19.5
1644350700000,19.5
1644351000000,19.5
1644351300000,19.5
1644351600000,19.5
1644351900000,19.5
1644352200000,19.5
1644352500000,19.5
1644352800000,19.5
1644353100000,19.5
1644353400000,19.5
1644353700000,19.5
1644354000000,19.5
1644354300000,19.5
1644354600000,19.5
1644354900000,19.5
1644355200000,19.5
1644355500000,19.5
1644355800000,19.5
1644356100000,19.5
1644356400000,19.5
1644356700000,19.5
1644357000000,19.5
1644357300000,19.5
1644357600000,19.5
1644357900000,19.5
1644358200000,19.5
1644358500000,19.5
1644358800000,19.5
1644359100000,19.5
1644359400000,19.5
1644359700000,19.5
1644360000000,19.5
1644360300000,19.5
1644360600000,19.5
1644360900000,19.5
1644361200000,19.5
1644361500000,19.5
1644361800000,19.5
1644362100000,19.5
1644362400000,19.5
1644362700000,19.5
1644363000000,19.5
1644363300000,19.5
1644363600000,19.5
1644363900000,19.5
1644364200000,19.5
1644364500000,19.5
1644364800000,19.5
1644365100000,19.5
1644365400000,19.5
1644365700000,19.5
1644366000000,19.5
1644366300000,19.5
1644366600000,19.5
1644366900000,19.5
1644367200000,19.5
1644367500000,19.5
1644367800000,19.5
1644368100000,19.5
1644368400000,19.5
1644368700000,19.5
1644369000000,19.5
1644369300000,19.5
1644369600000,19.5
1644369900000,19.5
1644370200000,19.5
1644370500000,19.5
1644370800000,19.5
1644371100000,19.5
1644371400000,19.5
1644371700000,19.5
1644372000000,19.5
1644372300000,19.5
1644372600000,19.5
1644372900000,19.5
1644373200000,19.5
1644373500000,19.5
1644373800000,19.5
1644374100000,19.5
1644374400000,19.5
1644374700000,19.5
1644375000000,19.5
1644375300000,19.5
1644375600000,19.5
1644375900000,19.5
1644376200000,19.5
1644376500000,19.5
1644376800000,19.5
1644377100000,19.5
1644377400000,19.5
1644377700000,19.5
1644378000000,19.5
1644378300000,19.5
1644378600000,19.5
1644378900000,19.5
1644379200000,19.5
1644379500000,19.5
1644379800000,19.5
1644380100000,19.5
1644380400000,19.5
1644380700000,19.5
1644381000000,19.5
1644381300000,19.5
1644381600000,19
1644381900000,19
1644382200000,19
1644382500000,19
1644382800000,19
1644383100000,19
1644383400000,19
1644383700000,19
1644384000000,19
1644384300000,19
1644384600000,19
1644384900000,19
1644385200000,19
1644385500000,19
1644385800000,19
1644386100000,19
1644386400000,19
1644386700000,19
1644387000000,19
1644387300000,19
1644387600000,19
1644387900000,19
1644388200000,19
1644388500000,19
1644388800000,19
1644389100000,19
1644389400000,19
1644389700000,19
1644390000000,19
1644390300000,19
1644390600000,19
1644390900000,19
1644391200000,19
1644391500000,19
1644391800000,19
1644392100000,19
1644392400000,19
1644392700000,19
1644393000000,19
1644393300000,19
1644393600000,19
1644393900000,19
1644394200000,19
1644394500000,19
1644394800000,19
1644395100000,19.5
1644395400000,19.5
1644395700000,19.5
1644396000000,19.5
1644396300000,19.5
1644396600000,19.5
1644396900000,19.5
1644397200000,19.5
1644397500000,19.5
1644397800000,19.5
1644398100000,19.5
1644398400000,19.5
1644398700000,19.5
1644399000000,19.5
1644399300000,19.5
1644399600000,19.5
1644399900000,19.5
1644400200000,19.5
1644400500000,19.5
1644400800000,20
1644401100000,20.5
1644401400000,20.5
1644401700000,20.5
1644402000000,20.5
1644402300000,20.5
1644402600000,22
1644402900000,24
1644403200000,24
1644403500000,23
1644403800000,22.5
1644404100000,22.5
1644404400000,22
1644404700000,21.5
1644405000000,21.5
1644405300000,23
1644405600000,23.5
1644405900000,24
1644406200000,23.5
1644406500000,23
1644406800000,23
1644407100000,23
1644407400000,23
1644407700000,24
1644408000000,23.5
1644408300000,24
1644408600000,24.5
1644408900000,26
1644409200000,26.5
1644409500000,26.5
1644409800000,25.5
1644410100000,25
1644410400000,24.5
1644410700000,24.5
1644411000000,24.5
1644411300000,24
1644411600000,24
1644411900000,24.5
1644412200000,24.5
1644412500000,24.5
1644412800000,24.5
1644413100000,24.5
1644413400000,25
1644413700000,25
1644414000000,25
1644414300000,25
1644414600000,25.5
1644414900000,25.5
1644415200000,25.5
1644415500000,25.5
1644415800000,26
1644416100000,26
1644416400000,26
1644416700000,26
1644417000000,26
1644417300000,26
1644417600000,26
1644417900000,26
1644418200000,26
1644418500000,25.5
1644418800000,25.5
1644419100000,25.5
1644419400000,25.5
1644419700000,25.5
1644420000000,25
1644420300000,25
1644420600000,25
1644420900000,25
1644421200000,25
1644421500000,24.5
1644421800000,24.5
1644422100000,24.5
1644422400000,24.5
1644422700000,24.5
1644423000000,24.5
1644423300000,24
1644423600000,24
1644423900000,24
1644424200000,24
1644424500000,24
1644424800000,24
1644425100000,24
1644425400000,23.5
1644425700000,23.5
1644426000000,23.5
1644426300000,23.5
1644426600000,23.5
1644426900000,23.5
1644427200000,23.5
1644427500000,23.5
1644427800000,23
1644428100000,23
1644428400000,23
1644428700000,23
1644429000000,23
1644429300000,23
1644429600000,23
1644429900000,23
1644430200000,23
1644430500000,23
1644430800000,22.5
1644431100000,22.5
1644431400000,22.5
1644431700000,22.5
1644432000000,22.5
1644432300000,22.5
1644432600000,22.5
1644432900000,22.5
1644433200000,22.5
1644433500000,22.5
1644433800000,22.5
1644434100000,22.5
1644434400000,22.5
1644434700000,22.5
1644435000000,22
1644435300000,22
1644435600000,22
1644435900000,22
1644436200000,22
1644436500000,22
1644436800000,22
1644437100000,22
1644437400000,22
1644437700000,22
1644438000000,22
1644438300000,22
1644438600000,22
1644438900000,22
1644439200000,22
1644439500000,22
1644439800000,21.5
1644440100000,21.5
1644440400000,21.5
1644440700000,21.5
1644441000000,21.5
1644441300000,21.5
1644441600000,21.5
1644441900000,21.5
1644442200000,21.5
1644442500000,21.5
1644442800000,21.5
1644443100000,21.5
1644443400000,21.5
1644443700000,21.5
1644444000000,21.5
1644444300000,21.5
1644444600000,21.5
1644444900000,21.5
1644445200000,21.5
1644445500000,21.5
1644445800000,21.5
1644446100000,21
1644446400000,21
1644446700000,21
1644447000000,21
1644447300000,21
1644447600000,21
1644447900000,21
1644448200000,21
1644448500000,21
1644448800000,21
1644449100000,21
1644449400000,21
1644449700000,21
1644450000000,21
1644450300000,21
1644450600000,21
1644450900000,21
1644451200000,21
1644451500000,21
1644451800000,21
1644452100000,21
1644452400000,21
1644452700000,21
1644453000000,21
1644453300000,21
1644453600000,20.5
1644453900000,20.5
1644454200000,20.5
1644454500000,20.5
1644454800000,20.5
1644455100000,20.5
1644455400000,20.5
1644455700000,20.5
1644456000000,20.5
1644456300000,20.5
1644456600000,20.5
1644456900000,20.5
1644457200000,20.5
1644457500000,20.5
1644457800000,20.5
1644458100000,20.5
1644458400000,20.5
1644458700000,20.5
1644459000000,20.5
1644459300000,20.5
1644459600000,20.5
1644459900000,20.5
1644460200000,20.5
1644460500000,20.5
1644460800000,20.5
1644461100000,20.5
1644461400000,20
1644461700000,20
1644462000000,20
1644462300000,20
1644462600000,20
1644462900000,20
1644463200000,20
1644463500000,20
1644463800000,20
1644464100000,20
1644464400000,20
1644464700000,20
1644465000000,20
1644465300000,20
1644465600000,20
1644465900000,20
1644466200000,20
1644466500000,20
1644466800000,20
1644467100000,20
1644467400000,20
1644467700000,20
1644468000000,20
1644468300000,20
1644468600000,20
1644468900000,20
1644469200000,20
1644469500000,20
1644469800000,20
1644470100000,20
1644470400000,20
1644470700000,20
1644471000000,20
1644471300000,20
1644471600000,20
1644471900000,20
1644472200000,20
1644472500000,20
1644472800000,19.5
1644473100000,19.5
1644473400000,19.5
1644473700000,19.5
1644474000000,19.5
1644474300000,19.5
1644474600000,19.5
1644474900000,19.5
1644475200000,19.5
1644475500000,19.5
1644475800000,19.5
1644476100000,19.5
1644476400000,19.5
1644476700000,19.5
1644477000000,19.5
1644477300000,19.5
1644477600000,19.5
1644477900000,19.5
1644478200000,19.5
1644478500000,19.5
1644478800000,19.5
1644479100000,19.5
1644479400000,19.5
1644479700000,19.5
1644480000000,19.5
1644480300000,19.5
1644480600000,19.5
1644480900000,19.5
1644481200000,19.5
1644481500000,19.5
1644481800000,19.5
1644482100000,19.5
1644482400000,20
1644482700000,20
1644483000000,20
1644483300000,20
1644483600000,20
1644483900000,20
1644484200000,20
1644484500000,20
1644484800000,20
1644485100000,20
1644485400000,20.5
1644485700000,20.5
1644486000000,21
1644486300000,21
1644486600000,21.5
1644486900000,21.5
1644487200000,21
1644487500000,21.5
1644487800000,22.5
1644488100000,24
1644488400000,25.5
1644488700000,25.5
1644489000000,25
1644489300000,24
1644489600000,23.5
1644489900000,23
1644490200000,22.5
1644490500000,22
1644490800000,22
1644491100000,22
1644491400000,22
1644491700000,21.5
1644492000000,21.5
1644492300000,21.5
1644492600000,21.5
1644492900000,21.5
1644493200000,22.5
1644493500000,23.5
1644493800000,24.5
1644494100000,25.5
1644494400000,26
1644494700000,26.5
1644495000000,27.5
1644495300000,28
1644495600000,28
1644495900000,27.5
1644496200000,26.5
1644496500000,26
1644496800000,25.5
1644497100000,25.5
1644497400000,25
1644497700000,25
1644498000000,25
1644498300000,25
1644498600000,25
1644498900000,25
1644499200000,25
1644499500000,25.5
1644499800000,25.5
1644500100000,25.5
1644500400000,25.5
1644500700000,25.5
1644501000000,25.5
1644501300000,25.5
1644501600000,26
1644501900000,26
1644502200000,26
1644502500000,26
1644502800000,26
1644503100000,26
1644503400000,26
1644503700000,26
1644504000000,26
1644504300000,26
1644504600000,26
1644504900000,26
1644505200000,25.5
1644505500000,25.5
1644505800000,25.5
1644506100000,25.5
1644506400000,25
1644506700000,25
1644507000000,25
1644507300000,25
1644507600000,25
1644507900000,24.5
1644508200000,24.5
1644508500000,24.5
1644508800000,24.5
1644509100000,24.5
1644509400000,24
1644509700000,24
1644510000000,24
1644510300000,24
1644510600000,24
1644510900000,24
1644511200000,24
1644511500000,24
1644511800000,23.5
1644512100000,23.5
1644512400000,23.5
1644512700000,23.5
1644513000000,23.5
1644513300000,23.5
1644513600000,23.5
1644513900000,23.5
1644514200000,23.5
1644514500000,23.5
1644514800000,23
1644515100000,23
1644515400000,23
1644515700000,23
1644516000000,23
1644516300000,23
1644516600000,23
1644516900000,23
1644517200000,23
1644517500000,23
1644517800000,23
1644518100000,23
1644518400000,23
1644518700000,23
1644519000000,22.5
1644519300000,22.5
1644519600000,22.5
1644519900000,22.5
1644520200000,22.5
1644520500000,22.5
1644520800000,22.5
1644521100000,22.5
1644521400000,22.5
1644521700000,22.5
1644522000000,22.5
1644522300000,22.5
1644522600000,22.5
1644522900000,22.5
1644523200000,22.5
1644523500000,22.5
1644523800000,22.5
1644524100000,22.5
1644524400000,22.5
1644524700000,22.5
1644525000000,22
1644525300000,22
1644525600000,22
1644525900000,22
1644526200000,22
1644526500000,22
1644526800000,22
1644527100000,22
1644527400000,22
1644527700000,22
1644528000000,22
1644528300000,22
1644528600000,22
1644528900000,22
1644529200000,22
1644529500000,22
1644529800000,22
1644530100000,22
1644530400000,22
1644530700000,22
1644531000000,22
1644531300000,21.5
1644531600000,21.5
1644531900000,21.5
1644532200000,21.5
1644532500000,21.5
1644532800000,21.5
1644533100000,21.5
1644533400000,21.5
1644533700000,21.5
1644534000000,21.5
