"Time","Radiance (high res)"
1637854920000,21.6
1637855040000,21.6
1637855160000,21.6
1637855280000,21.6
1637855400000,21.6
1637855520000,21.6
1637855640000,21.6
1637855760000,21.6
1637855880000,21.6
1637856000000,21.6
1637856120000,21.6
1637856240000,21.6
1637856360000,21.6
1637856480000,21.6
1637856600000,21.6
1637856720000,21.6
1637856840000,21.6
1637856960000,21.6
1637857080000,21.6
1637857200000,21.6
1637857320000,21.6
1637857440000,21.6
1637857560000,21.6
1637857680000,21.6
1637857800000,21.6
1637857920000,21.6
1637858040000,21.6
1637858160000,21.6
1637858280000,21.6
1637858400000,21.6
1637858520000,21.6
1637858640000,21.6
1637858760000,21.6
1637858880000,21.6
1637859000000,21.6
1637859120000,21.6
1637859240000,21.6
1637859360000,21.6
1637859480000,21.6
1637859600000,21.6
1637859720000,21.6
1637859840000,21.6
1637859960000,21.6
1637860080000,21.6
1637860200000,21.6
1637860320000,21.6
1637860440000,21.6
1637860560000,21.6
1637860680000,21.6
1637860800000,21.6
1637860920000,21.6
1637861040000,21.6
1637861160000,21.6
1637861280000,21.6
1637861400000,21.6
1637861520000,21.6
1637861640000,21.6
1637861760000,21.6
1637861880000,21.6
1637862000000,21.6
1637862120000,21.6
1637862240000,21.6
1637862360000,21.6
1637862480000,21.6
1637862600000,21.6
1637862720000,21.6
1637862840000,21.6
1637862960000,21.6
1637863080000,21.6
1637863200000,21.6
1637863320000,21.6
1637863440000,21.6
1637863560000,21.6
1637863680000,21.6
1637863800000,21.6
1637863920000,21.6
1637864040000,21.6
1637864160000,21.6
1637864280000,21.6
1637864400000,21.6
1637864520000,21.6
1637864640000,21.6
1637864760000,21.6
1637864880000,21.6
1637865000000,21.6
1637865120000,21.6
1637865240000,21.6
1637865360000,21.6
1637865480000,21.6
1637865600000,21.6
1637865720000,21.6
1637865840000,21.6
1637865960000,21.6
1637866080000,21.6
1637866200000,21.6
1637866320000,21.6
1637866440000,21.6
1637866560000,21.6
1637866680000,21.6
1637866800000,21.6
1637866920000,21.6
1637867040000,21.6
1637867160000,21.7
1637867280000,21.7
1637867400000,21.7
1637867520000,21.7
1637867640000,21.7
1637867760000,21.7
1637867880000,21.7
1637868000000,21.7
1637868120000,21.7
1637868240000,21.7
1637868360000,21.7
1637868480000,21.7
1637868600000,21.7
1637868720000,21.7
1637868840000,21.7
1637868960000,21.7
1637869080000,21.7
1637869200000,21.7
1637869320000,21.7
1637869440000,21.7
1637869560000,21.7
1637869680000,21.7
1637869800000,21.7
1637869920000,21.7
1637870040000,21.6
1637870160000,21.6
1637870280000,21.6
1637870400000,21.6
1637870520000,21.6
1637870640000,21.6
1637870760000,21.6
1637870880000,21.6
1637871000000,21.6
1637871120000,21.6
1637871240000,21.6
1637871360000,21.6
1637871480000,21.6
1637871600000,21.6
1637871720000,21.6
1637871840000,21.5
1637871960000,21.5
1637872080000,21.5
1637872200000,21.5
1637872320000,21.5
1637872440000,21.5
1637872560000,21.5
1637872680000,21.5
1637872800000,21.5
1637872920000,21.4
1637873040000,21.4
1637873160000,21.4
1637873280000,21.4
1637873400000,21.4
1637873520000,21.4
1637873640000,21.4
1637873760000,21.4
1637873880000,21.4
1637874000000,21.4
1637874120000,21.4
1637874240000,21.4
1637874360000,21.4
1637874480000,21.4
1637874600000,21.4
1637874720000,21.4
1637874840000,21.4
1637874960000,21.4
1637875080000,21.4
1637875200000,21.4
1637875320000,21.4
1637875440000,21.4
1637875560000,21.4
1637875680000,21.3
1637875800000,21.3
1637875920000,21.3
1637876040000,21.3
1637876160000,21.3
1637876280000,21.3
1637876400000,21.3
1637876520000,21.3
1637876640000,21.3
1637876760000,21.3
1637876880000,21.3
1637877000000,21.3
1637877120000,21.3
1637877240000,21.3
1637877360000,21.3
1637877480000,21.3
1637877600000,21.3
1637877720000,21.2
1637877840000,21.2
1637877960000,21.2
1637878080000,21.2
1637878200000,21.2
1637878320000,21.2
1637878440000,21.2
1637878560000,21.2
1637878680000,21.2
1637878800000,21.2
1637878920000,21.2
1637879040000,21.2
1637879160000,21.2
1637879280000,21.2
1637879400000,21.2
1637879520000,21.2
1637879640000,21.2
1637879760000,21.2
1637879880000,21.2
1637880000000,21.2
1637880120000,21.1
1637880240000,21.1
1637880360000,21.1
1637880480000,21.1
1637880600000,21.1
1637880720000,21.1
1637880840000,21.1
1637880960000,21.1
1637881080000,21.1
1637881200000,21.1
1637881320000,21.1
1637881440000,21.1
1637881560000,21.1
1637881680000,21.1
1637881800000,21.1
1637881920000,21.1
1637882040000,21.1
1637882160000,21.1
1637882280000,21.1
1637882400000,21.1
1637882520000,21.1
1637882640000,21
1637882760000,21
1637882880000,21
1637883000000,21
1637883120000,21
1637883240000,21
1637883360000,21
1637883480000,21
1637883600000,21
1637883720000,21
1637883840000,21
1637883960000,20.9
1637884080000,20.9
1637884200000,20.9
1637884320000,20.9
1637884440000,20.9
1637884560000,20.9
1637884680000,20.9
1637884800000,20.9
1637884920000,20.9
1637885040000,20.9
1637885160000,20.9
1637885280000,20.9
1637885400000,20.9
1637885520000,20.9
1637885640000,20.9
1637885760000,20.9
1637885880000,20.9
1637886000000,20.9
1637886120000,20.9
1637886240000,20.9
1637886360000,20.9
1637886480000,20.9
1637886600000,20.9
1637886720000,20.9
1637886840000,20.9
1637886960000,20.9
1637887080000,20.9
1637887200000,20.9
1637887320000,20.9
1637887440000,20.8
1637887560000,20.8
1637887680000,20.8
1637887800000,20.8
1637887920000,20.8
1637888040000,20.8
1637888160000,20.8
1637888280000,20.8
1637888400000,20.8
1637888520000,20.8
1637888640000,20.8
1637888760000,20.8
1637888880000,20.8
1637889000000,20.8
1637889120000,20.8
1637889240000,20.8
1637889360000,20.8
1637889480000,20.8
1637889600000,20.8
1637889720000,20.8
1637889840000,20.8
1637889960000,20.8
1637890080000,20.8
1637890200000,20.8
1637890320000,20.8
1637890440000,20.8
1637890560000,20.8
1637890680000,20.8
1637890800000,20.8
1637890920000,20.8
1637891040000,20.8
1637891160000,20.8
1637891280000,20.7
1637891400000,20.7
1637891520000,20.7
1637891640000,20.7
1637891760000,20.7
1637891880000,20.7
1637892000000,20.7
1637892120000,20.7
1637892240000,20.7
1637892360000,20.7
1637892480000,20.7
1637892600000,20.7
1637892720000,20.7
1637892840000,20.7
1637892960000,20.7
1637893080000,20.7
1637893200000,20.7
1637893320000,20.7
1637893440000,20.7
1637893560000,20.7
1637893680000,20.7
1637893800000,20.7
1637893920000,20.7
1637894040000,20.6
1637894160000,20.6
1637894280000,20.6
1637894400000,20.6
1637894520000,20.6
1637894640000,20.6
1637894760000,20.6
1637894880000,20.6
1637895000000,20.6
1637895120000,20.6
1637895240000,20.6
1637895360000,20.6
1637895480000,20.6
1637895600000,20.6
1637895720000,20.6
1637895840000,20.6
1637895960000,20.6
1637896080000,20.6
1637896200000,20.5
1637896320000,20.5
1637896440000,20.5
1637896560000,20.5
1637896680000,20.5
1637896800000,20.5
1637896920000,20.5
1637897040000,20.5
1637897160000,20.5
1637897280000,20.5
1637897400000,20.4
1637897520000,20.4
1637897640000,20.4
1637897760000,20.4
1637897880000,20.4
1637898000000,20.4
1637898120000,20.4
1637898240000,20.4
1637898360000,20.4
1637898480000,20.4
1637898600000,20.4
1637898720000,20.4
1637898840000,20.4
1637898960000,20.4
1637899080000,20.4
1637899200000,20.4
1637899320000,20.4
1637899440000,20.4
1637899560000,20.4
1637899680000,20.4
1637899800000,20.4
1637899920000,20.4
1637900040000,20.4
1637900160000,20.4
1637900280000,20.4
1637900400000,20.3
1637900520000,20.3
1637900640000,20.3
1637900760000,20.3
1637900880000,20.3
1637901000000,20.3
1637901120000,20.3
1637901240000,20.3
1637901360000,20.3
1637901480000,20.3
1637901600000,20.3
1637901720000,20.3
1637901840000,20.3
1637901960000,20.3
1637902080000,20.3
1637902200000,20.3
1637902320000,20.3
1637902440000,20.3
1637902560000,20.3
1637902680000,20.3
1637902800000,20.3
1637902920000,20.3
1637903040000,20.3
1637903160000,20.3
1637903280000,20.3
1637903400000,20.3
1637903520000,20.3
1637903640000,20.3
1637903760000,20.3
1637903880000,20.3
1637904000000,20.4
1637904120000,20.4
1637904240000,20.4
1637904360000,20.4
1637904480000,20.5
1637904600000,20.5
1637904720000,20.6
1637904840000,20.6
1637904960000,20.6
1637905080000,20.7
1637905200000,20.7
1637905320000,20.8
1637905440000,20.8
1637905560000,20.8
1637905680000,20.9
1637905800000,21
1637905920000,21.1
1637906040000,21.1
1637906160000,21.2
1637906280000,21.3
1637906400000,21.3
1637906520000,21.4
1637906640000,21.5
1637906760000,21.6
1637906880000,21.7
1637907000000,21.7
1637907120000,21.8
1637907240000,21.8
1637907360000,21.9
1637907480000,21.9
1637907600000,21.9
1637907720000,21.9
1637907840000,21.9
1637907960000,21.8
1637908080000,21.8
1637908200000,21.8
1637908320000,21.8
1637908440000,21.7
1637908560000,21.7
1637908680000,21.7
1637908800000,21.7
1637908920000,21.7
1637909040000,21.6
1637909160000,21.6
1637909280000,21.6
1637909400000,21.6
1637909520000,21.6
1637909640000,21.6
1637909760000,21.6
1637909880000,21.6
1637910000000,21.6
1637910120000,21.6
1637910240000,21.6
1637910360000,21.6
1637910480000,21.6
1637910600000,21.6
1637910720000,21.6
1637910840000,21.5
1637910960000,21.5
1637911080000,21.5
1637911200000,21.5
1637911320000,21.5
1637911440000,21.5
1637911560000,21.5
1637911680000,21.5
1637911800000,21.5
1637911920000,21.5
1637912040000,21.5
1637912160000,21.5
1637912280000,21.5
1637912400000,21.5
1637912520000,21.5
1637912640000,21.5
1637912760000,21.5
1637912880000,21.5
1637913000000,21.5
1637913120000,21.5
1637913240000,21.5
1637913360000,21.5
1637913480000,21.5
1637913600000,21.5
1637913720000,21.5
1637913840000,21.5
1637913960000,21.5
1637914080000,21.5
1637914200000,21.5
1637914320000,21.5
1637914440000,21.5
1637914560000,21.5
1637914680000,21.5
1637914800000,21.5
1637914920000,21.5
1637915040000,21.5
1637915160000,21.5
1637915280000,21.5
1637915400000,21.5
1637915520000,21.5
1637915640000,21.5
1637915760000,21.5
1637915880000,21.5
1637916000000,21.5
1637916120000,21.5
1637916240000,21.5
1637916360000,21.6
1637916480000,21.6
1637916600000,21.6
1637916720000,21.6
1637916840000,21.6
1637916960000,21.6
1637917080000,21.6
1637917200000,21.6
1637917320000,21.6
1637917440000,21.6
1637917560000,21.6
1637917680000,21.6
1637917800000,21.6
1637917920000,21.6
1637918040000,21.6
1637918160000,21.6
1637918280000,21.6
1637918400000,21.6
1637918520000,21.6
1637918640000,21.6
1637918760000,21.6
1637918880000,21.6
1637919000000,21.6
1637919120000,21.6
1637919240000,21.6
1637919360000,21.7
1637919480000,21.7
1637919600000,21.7
1637919720000,21.7
1637919840000,21.7
1637919960000,21.7
1637920080000,21.7
1637920200000,21.7
1637920320000,21.7
1637920440000,21.7
1637920560000,21.7
1637920680000,21.7
1637920800000,21.7
1637920920000,21.7
1637921040000,21.7
1637921160000,21.7
1637921280000,21.7
1637921400000,21.7
1637921520000,21.7
1637921640000,21.7
1637921760000,21.7
1637921880000,21.7
1637922000000,21.7
1637922120000,21.7
1637922240000,21.7
1637922360000,21.7
1637922480000,21.7
1637922600000,21.7
1637922720000,21.7
1637922840000,21.7
1637922960000,21.7
1637923080000,21.7
1637923200000,21.7
1637923320000,21.7
1637923440000,21.7
1637923560000,21.7
1637923680000,21.7
1637923800000,21.7
1637923920000,21.7
1637924040000,21.7
1637924160000,21.7
1637924280000,21.7
1637924400000,21.7
1637924520000,21.7
1637924640000,21.6
1637924760000,21.6
1637924880000,21.6
1637925000000,21.6
1637925120000,21.6
1637925240000,21.6
1637925360000,21.6
1637925480000,21.6
1637925600000,21.6
1637925720000,21.6
1637925840000,21.6
1637925960000,21.6
1637926080000,21.6
1637926200000,21.6
1637926320000,21.6
1637926440000,21.6
1637926560000,21.6
1637926680000,21.6
1637926800000,21.7
1637926920000,21.7
1637927040000,21.7
1637927160000,21.7
1637927280000,21.7
1637927400000,21.7
1637927520000,21.7
1637927640000,21.7
1637927760000,21.7
1637927880000,21.7
1637928000000,21.7
1637928120000,21.7
1637928240000,21.7
1637928360000,21.7
1637928480000,21.7
1637928600000,21.7
1637928720000,21.7
1637928840000,21.7
1637928960000,21.7
1637929080000,21.7
1637929200000,21.7
1637929320000,21.7
1637929440000,21.7
1637929560000,21.7
1637929680000,21.7
1637929800000,21.7
1637929920000,21.7
1637930040000,21.7
1637930160000,21.7
1637930280000,21.7
1637930400000,21.7
1637930520000,21.7
1637930640000,21.7
1637930760000,21.7
1637930880000,21.7
1637931000000,21.7
1637931120000,21.7
1637931240000,21.7
1637931360000,21.7
1637931480000,21.7
1637931600000,21.6
1637931720000,21.6
1637931840000,21.6
1637931960000,21.6
1637932080000,21.6
1637932200000,21.6
1637932320000,21.6
1637932440000,21.6
1637932560000,21.6
1637932680000,21.6
1637932800000,21.6
1637932920000,21.6
1637933040000,21.6
1637933160000,21.6
1637933280000,21.6
1637933400000,21.6
1637933520000,21.6
1637933640000,21.6
1637933760000,21.6
1637933880000,21.6
1637934000000,21.6
1637934120000,21.6
1637934240000,21.6
1637934360000,21.6
1637934480000,21.6
1637934600000,21.6
1637934720000,21.6
1637934840000,21.6
1637934960000,21.6
1637935080000,21.6
1637935200000,21.6
1637935320000,21.6
1637935440000,21.6
1637935560000,21.5
1637935680000,21.5
1637935800000,21.5
1637935920000,21.5
1637936040000,21.5
1637936160000,21.5
1637936280000,21.5
1637936400000,21.5
1637936520000,21.5
1637936640000,21.5
1637936760000,21.5
1637936880000,21.5
1637937000000,21.5
1637937120000,21.5
1637937240000,21.5
1637937360000,21.4
1637937480000,21.4
1637937600000,21.4
1637937720000,21.4
1637937840000,21.4
1637937960000,21.4
1637938080000,21.4
1637938200000,21.4
1637938320000,21.4
1637938440000,21.4
1637938560000,21.4
1637938680000,21.4
1637938800000,21.4
1637938920000,21.4
1637939040000,21.4
1637939160000,21.4
1637939280000,21.4
1637939400000,21.4
1637939520000,21.3
1637939640000,21.3
1637939760000,21.3
1637939880000,21.3
1637940000000,21.3
1637940120000,21.3
1637940240000,21.3
1637940360000,21.3
1637940480000,21.3
1637940600000,21.3
1637940720000,21.3
1637940840000,21.3
1637940960000,21.3
1637941080000,21.3
1637941200000,21.3
1637941320000,21.3
1637941440000,21.3
1637941560000,21.3
1637941680000,21.3
1637941800000,21.3
1637941920000,21.2
1637942040000,21.2
1637942160000,21.2
1637942280000,21.2
1637942400000,21.2
1637942520000,21.2
1637942640000,21.2
1637942760000,21.2
1637942880000,21.2
1637943000000,21.2
1637943120000,21.2
1637943240000,21.2
1637943360000,21.2
1637943480000,21.2
1637943600000,21.2
1637943720000,21.2
1637943840000,21.2
1637943960000,21.2
1637944080000,21.2
1637944200000,21.2
1637944320000,21.2
1637944440000,21.2
1637944560000,21.2
1637944680000,21.2
1637944800000,21.2
1637944920000,21.2
1637945040000,21.2
1637945160000,21.2
1637945280000,21.2
1637945400000,21.2
1637945520000,21.2
1637945640000,21.2
1637945760000,21.1
1637945880000,21.1
1637946000000,21.1
1637946120000,21.1
1637946240000,21.1
1637946360000,21.1
1637946480000,21.1
1637946600000,21.1
1637946720000,21.1
1637946840000,21.1
1637946960000,21.1
1637947080000,21.1
1637947200000,21.1
1637947320000,21.1
1637947440000,21.1
1637947560000,21.1
1637947680000,21.1
1637947800000,21.1
1637947920000,21.1
1637948040000,21.1
1637948160000,21.1
1637948280000,21.1
1637948400000,21.1
1637948520000,21.1
1637948640000,21.1
1637948760000,21.1
1637948880000,21.1
1637949000000,21.1
1637949120000,21.1
1637949240000,21.1
1637949360000,21.1
1637949480000,21.1
1637949600000,21.1
1637949720000,21.1
1637949840000,21.1
1637949960000,21.1
1637950080000,21.1
1637950200000,21.1
1637950320000,21.1
1637950440000,21.1
1637950560000,21
1637950680000,21
1637950800000,21
1637950920000,21
1637951040000,21
1637951160000,21
1637951280000,21
1637951400000,21
1637951520000,21
1637951640000,21
1637951760000,21
1637951880000,21
1637952000000,21
1637952120000,21
1637952240000,21
1637952360000,21
1637952480000,21
1637952600000,21
1637952720000,21
1637952840000,21
1637952960000,20.9
1637953080000,20.9
1637953200000,20.9
1637953320000,20.9
1637953440000,20.9
1637953560000,20.9
1637953680000,20.9
1637953800000,20.9
1637953920000,20.9
1637954040000,20.9
1637954160000,20.9
1637954280000,20.9
1637954400000,20.9
1637954520000,20.9
1637954640000,20.9
1637954760000,20.9
1637954880000,20.9
1637955000000,20.9
1637955120000,20.9
1637955240000,20.9
1637955360000,20.9
1637955480000,20.9
1637955600000,20.8
1637955720000,20.8
1637955840000,20.8
1637955960000,20.8
1637956080000,20.8
1637956200000,20.8
1637956320000,20.8
1637956440000,20.8
1637956560000,20.8
1637956680000,20.8
1637956800000,20.7
1637956920000,20.7
1637957040000,20.7
1637957160000,20.7
1637957280000,20.7
1637957400000,20.7
1637957520000,20.7
1637957640000,20.7
1637957760000,20.7
1637957880000,20.7
1637958000000,20.7
1637958120000,20.7
1637958240000,20.7
1637958360000,20.6
1637958480000,20.6
1637958600000,20.6
1637958720000,20.6
1637958840000,20.6
1637958960000,20.6
1637959080000,20.6
1637959200000,20.6
1637959320000,20.6
1637959440000,20.6
1637959560000,20.6
1637959680000,20.6
1637959800000,20.6
1637959920000,20.6
1637960040000,20.6
1637960160000,20.6
1637960280000,20.5
1637960400000,20.5
1637960520000,20.5
1637960640000,20.5
1637960760000,20.5
1637960880000,20.5
1637961000000,20.5
1637961120000,20.4
1637961240000,20.4
1637961360000,20.4
1637961480000,20.4
1637961600000,20.4
1637961720000,20.4
1637961840000,20.4
1637961960000,20.4
1637962080000,20.4
1637962200000,20.4
1637962320000,20.4
1637962440000,20.4
1637962560000,20.4
1637962680000,20.4
1637962800000,20.3
1637962920000,20.3
1637963040000,20.3
1637963160000,20.3
1637963280000,20.3
1637963400000,20.3
1637963520000,20.3
1637963640000,20.3
1637963760000,20.3
1637963880000,20.3
1637964000000,20.2
1637964120000,20.2
1637964240000,20.2
1637964360000,20.2
1637964480000,20.2
1637964600000,20.2
1637964720000,20.2
1637964840000,20.2
1637964960000,20.2
1637965080000,20.2
1637965200000,20.2
1637965320000,20.1
1637965440000,20.1
1637965560000,20.1
1637965680000,20.1
1637965800000,20.1
1637965920000,20.1
1637966040000,20.1
1637966160000,20.1
1637966280000,20.1
1637966400000,20
1637966520000,20
1637966640000,20
1637966760000,20
1637966880000,20
1637967000000,19.9
1637967120000,19.9
1637967240000,19.9
1637967360000,19.9
1637967480000,19.9
1637967600000,19.9
1637967720000,19.9
1637967840000,19.9
1637967960000,19.8
1637968080000,19.8
1637968200000,19.8
1637968320000,19.8
1637968440000,19.8
1637968560000,19.8
1637968680000,19.8
1637968800000,19.8
1637968920000,19.8
1637969040000,19.7
1637969160000,19.7
1637969280000,19.7
1637969400000,19.7
1637969520000,19.7
1637969640000,19.7
1637969760000,19.7
1637969880000,19.7
1637970000000,19.7
1637970120000,19.6
1637970240000,19.6
1637970360000,19.6
1637970480000,19.6
1637970600000,19.6
1637970720000,19.6
1637970840000,19.6
1637970960000,19.5
1637971080000,19.5
1637971200000,19.5
1637971320000,19.5
1637971440000,19.4
1637971560000,19.4
1637971680000,19.4
1637971800000,19.4
1637971920000,19.4
1637972040000,19.4
1637972160000,19.4
1637972280000,19.4
1637972400000,19.3
1637972520000,19.3
1637972640000,19.3
1637972760000,19.3
1637972880000,19.3
1637973000000,19.3
1637973120000,19.3
1637973240000,19.3
1637973360000,19.2
1637973480000,19.2
1637973600000,19.2
1637973720000,19.2
1637973840000,19.2
1637973960000,19.2
1637974080000,19.2
1637974200000,19.1
1637974320000,19.1
1637974440000,19.1
1637974560000,19.1
1637974680000,19.1
1637974800000,19.1
1637974920000,19.1
1637975040000,19
1637975160000,19
1637975280000,19
1637975400000,19
1637975520000,18.9
1637975640000,18.9
1637975760000,18.9
1637975880000,18.9
1637976000000,18.9
1637976120000,18.9
1637976240000,18.9
1637976360000,18.9
1637976480000,18.9
1637976600000,18.8
1637976720000,18.8
1637976840000,18.8
1637976960000,18.8
1637977080000,18.8
1637977200000,18.8
1637977320000,18.8
1637977440000,18.8
1637977560000,18.7
1637977680000,18.7
1637977800000,18.7
1637977920000,18.7
1637978040000,18.7
1637978160000,18.7
1637978280000,18.7
1637978400000,18.7
1637978520000,18.6
1637978640000,18.6
1637978760000,18.6
1637978880000,18.6
1637979000000,18.6
1637979120000,18.6
1637979240000,18.6
1637979360000,18.6
1637979480000,18.6
1637979600000,18.5
1637979720000,18.5
1637979840000,18.5
1637979960000,18.5
1637980080000,18.5
1637980200000,18.4
1637980320000,18.4
1637980440000,18.4
1637980560000,18.4
1637980680000,18.4
1637980800000,18.4
1637980920000,18.4
1637981040000,18.4
1637981160000,18.3
1637981280000,18.3
1637981400000,18.3
1637981520000,18.3
1637981640000,18.3
1637981760000,18.3
1637981880000,18.3
1637982000000,18.3
1637982120000,18.2
1637982240000,18.2
1637982360000,18.2
1637982480000,18.2
1637982600000,18.2
1637982720000,18.2
1637982840000,18.2
1637982960000,18.2
1637983080000,18.1
1637983200000,18.1
1637983320000,18.1
1637983440000,18.1
1637983560000,18.1
1637983680000,18.1
1637983800000,18.1
1637983920000,18.1
1637984040000,18
1637984160000,18
1637984280000,18
1637984400000,18
1637984520000,17.9
1637984640000,17.9
1637984760000,17.9
1637984880000,17.9
1637985000000,17.9
1637985120000,17.9
1637985240000,17.9
1637985360000,17.8
1637985480000,17.8
1637985600000,17.8
1637985720000,17.8
1637985840000,17.8
1637985960000,17.8
1637986080000,17.8
1637986200000,17.8
1637986320000,17.7
1637986440000,17.7
1637986560000,17.7
1637986680000,17.7
1637986800000,17.7
1637986920000,17.7
1637987040000,17.7
1637987160000,17.7
1637987280000,17.7
1637987400000,17.6
1637987520000,17.6
1637987640000,17.6
1637987760000,17.6
1637987880000,17.6
1637988000000,17.6
1637988120000,17.6
1637988240000,17.6
1637988360000,17.5
1637988480000,17.5
1637988600000,17.5
1637988720000,17.5
1637988840000,17.4
1637988960000,17.4
1637989080000,17.4
1637989200000,17.4
1637989320000,17.4
1637989440000,17.4
1637989560000,17.4
1637989680000,17.4
1637989800000,17.4
1637989920000,17.4
1637990040000,17.4
1637990160000,17.4
1637990280000,17.4
1637990400000,17.4
1637990520000,17.4
1637990640000,17.5
1637990760000,17.5
1637990880000,17.6
1637991000000,17.6
1637991120000,17.6
1637991240000,17.7
1637991360000,17.7
1637991480000,17.8
1637991600000,17.8
1637991720000,17.9
1637991840000,17.9
1637991960000,18
1637992080000,18.1
1637992200000,18.2
1637992320000,18.2
1637992440000,18.3
1637992560000,18.4
1637992680000,18.5
1637992800000,18.6
1637992920000,18.7
1637993040000,18.8
1637993160000,18.9
1637993280000,19.1
1637993400000,19.1
1637993520000,19.2
1637993640000,19.3
1637993760000,19.4
1637993880000,19.5
1637994000000,19.6
1637994120000,19.7
1637994240000,19.8
1637994360000,19.9
1637994480000,19.9
1637994600000,20
1637994720000,20.1
1637994840000,20.1
1637994960000,20.1
1637995080000,20.1
1637995200000,20.1
1637995320000,20.1
1637995440000,20.1
1637995560000,20.1
1637995680000,20.1
1637995800000,20.1
1637995920000,20
1637996040000,20
1637996160000,20
1637996280000,19.9
1637996400000,19.9
1637996520000,19.9
1637996640000,19.9
1637996760000,19.8
1637996880000,19.8
1637997000000,19.7
1637997120000,19.7
1637997240000,19.6
1637997360000,19.6
1637997480000,19.5
1637997600000,19.4
1637997720000,19.4
1637997840000,19.4
1637997960000,19.3
1637998080000,19.3
1637998200000,19.3
1637998320000,19.2
1637998440000,19.2
1637998560000,19.2
1637998680000,19.2
1637998800000,19.1
1637998920000,19.1
1637999040000,19.1
1637999160000,19.1
1637999280000,19.1
1637999400000,19
1637999520000,19
1637999640000,19
1637999760000,18.9
1637999880000,18.9
1638000000000,18.9
1638000120000,18.9
1638000240000,18.9
1638000360000,18.9
1638000480000,18.8
1638000600000,18.8
1638000720000,18.8
1638000840000,18.8
1638000960000,18.8
1638001080000,18.8
1638001200000,18.8
1638001320000,18.7
1638001440000,18.7
1638001560000,18.7
1638001680000,18.7
1638001800000,18.7
1638001920000,18.7
1638002040000,18.7
1638002160000,18.6
1638002280000,18.6
1638002400000,18.6
1638002520000,18.6
1638002640000,18.6
1638002760000,18.6
1638002880000,18.6
1638003000000,18.6
1638003120000,18.5
1638003240000,18.5
1638003360000,18.5
1638003480000,18.5
1638003600000,18.4
1638003720000,18.4
1638003840000,18.4
1638003960000,18.4
1638004080000,18.4
1638004200000,18.4
1638004320000,18.4
1638004440000,18.3
1638004560000,18.3
1638004680000,18.3
1638004800000,18.3
1638004920000,18.3
1638005040000,18.3
1638005160000,18.2
1638005280000,18.2
1638005400000,18.2
1638005520000,18.2
1638005640000,18.2
1638005760000,18.2
1638005880000,18.2
1638006000000,18.2
1638006120000,18.1
1638006240000,18.1
1638006360000,18.1
1638006480000,18.1
1638006600000,18.1
1638006720000,18.1
1638006840000,18
1638006960000,18
1638007080000,18
1638007200000,18
1638007320000,17.9
1638007440000,17.9
1638007560000,17.9
1638007680000,17.9
1638007800000,17.9
1638007920000,17.9
1638008040000,17.9
1638008160000,17.9
1638008280000,17.8
1638008400000,17.8
1638008520000,17.8
1638008640000,17.8
1638008760000,17.8
1638008880000,17.8
1638009000000,17.8
1638009120000,17.8
1638009240000,17.8
1638009360000,17.7
1638009480000,17.7
1638009600000,17.7
1638009720000,17.7
1638009840000,17.7
1638009960000,17.7
1638010080000,17.7
1638010200000,17.7
1638010320000,17.7
1638010440000,17.7
1638010560000,17.7
1638010680000,17.7
1638010800000,17.7
1638010920000,17.7
1638011040000,17.7
1638011160000,17.6
1638011280000,17.6
1638011400000,17.6
1638011520000,17.6
1638011640000,17.6
1638011760000,17.6
1638011880000,17.6
1638012000000,17.6
1638012120000,17.6
1638012240000,17.6
1638012360000,17.6
1638012480000,17.6
1638012600000,17.5
1638012720000,17.5
1638012840000,17.5
1638012960000,17.5
1638013080000,17.4
1638013200000,17.4
1638013320000,17.4
1638013440000,17.4
1638013560000,17.4
1638013680000,17.4
1638013800000,17.4
1638013920000,17.4
1638014040000,17.4
1638014160000,17.4
1638014280000,17.4
1638014400000,17.4
1638014520000,17.3
1638014640000,17.3
1638014760000,17.3
1638014880000,17.3
1638015000000,17.3
1638015120000,17.3
1638015240000,17.3
1638015360000,17.3
1638015480000,17.3
1638015600000,17.3
1638015720000,17.3
1638015840000,17.3
1638015960000,17.3
1638016080000,17.3
1638016200000,17.2
1638016320000,17.2
1638016440000,17.2
1638016560000,17.2
1638016680000,17.2
1638016800000,17.2
1638016920000,17.2
1638017040000,17.2
1638017160000,17.2
1638017280000,17.2
1638017400000,17.1
1638017520000,17.1
1638017640000,17.1
1638017760000,17.1
1638017880000,17.1
1638018000000,17.1
1638018120000,17.1
1638018240000,17.1
1638018360000,17.1
1638018480000,17.1
1638018600000,17.1
1638018720000,17.1
1638018840000,17.1
1638018960000,17.1
1638019080000,17.1
1638019200000,17.1
1638019320000,17.1
1638019440000,17
1638019560000,17
1638019680000,17
1638019800000,17
1638019920000,17
1638020040000,17
1638020160000,17
1638020280000,16.9
1638020400000,16.9
1638020520000,16.9
1638020640000,16.9
1638020760000,16.9
1638020880000,16.9
1638021000000,16.9
1638021120000,16.9
1638021240000,16.9
1638021360000,16.9
1638021480000,16.9
1638021600000,16.9
1638021720000,16.8
1638021840000,16.8
1638021960000,16.8
1638022080000,16.8
1638022200000,16.8
1638022320000,16.8
1638022440000,16.8
1638022560000,16.8
1638022680000,16.8
1638022800000,16.8
1638022920000,16.8
1638023040000,16.8
1638023160000,16.7
1638023280000,16.7
1638023400000,16.7
1638023520000,16.7
1638023640000,16.7
1638023760000,16.7
1638023880000,16.7
1638024000000,16.7
1638024120000,16.7
