"Time","Radiance (high res)"
1642329840000,22.3
1642329960000,22.3
1642330080000,22.3
1642330200000,22.3
1642330320000,22.4
1642330440000,22.4
1642330560000,22.4
1642330680000,22.4
1642330800000,22.4
1642330920000,22.4
1642331040000,22.4
1642331160000,22.4
1642331280000,22.4
1642331400000,22.4
1642331520000,22.4
1642331640000,22.4
1642331760000,22.4
1642331880000,22.4
1642332000000,22.4
1642332120000,22.4
1642332240000,22.4
1642332360000,22.4
1642332480000,22.4
1642332600000,22.4
1642332720000,22.4
1642332840000,22.4
1642332960000,22.4
1642333080000,22.4
1642333200000,22.4
1642333320000,22.5
1642333440000,22.5
1642333560000,22.5
1642333680000,22.5
1642333800000,22.5
1642333920000,22.5
1642334040000,22.5
1642334160000,22.5
1642334280000,22.5
1642334400000,22.5
1642334520000,22.5
1642334640000,22.5
1642334760000,22.5
1642334880000,22.5
1642335000000,22.5
1642335120000,22.5
1642335240000,22.5
1642335360000,22.5
1642335480000,22.5
1642335600000,22.5
1642335720000,22.5
1642335840000,22.5
1642335960000,22.5
1642336080000,22.5
1642336200000,22.5
1642336320000,22.5
1642336440000,22.5
1642336560000,22.6
1642336680000,22.6
1642336800000,22.6
1642336920000,22.6
1642337040000,22.6
1642337160000,22.6
1642337280000,22.6
1642337400000,22.6
1642337520000,22.6
1642337640000,22.6
1642337760000,22.6
1642337880000,22.6
1642338000000,22.6
1642338120000,22.6
1642338240000,22.6
1642338360000,22.6
1642338480000,22.6
1642338600000,22.6
1642338720000,22.6
1642338840000,22.6
1642338960000,22.6
1642339080000,22.6
1642339200000,22.6
1642339320000,22.6
1642339440000,22.6
1642339560000,22.6
1642339680000,22.6
1642339800000,22.6
1642339920000,22.6
1642340040000,22.6
1642340160000,22.6
1642340280000,22.6
1642340400000,22.6
1642340520000,22.6
1642340640000,22.6
1642340760000,22.6
1642340880000,22.6
1642341000000,22.6
1642341120000,22.6
1642341240000,22.6
1642341360000,22.6
1642341480000,22.6
1642341600000,22.6
1642341720000,22.6
1642341840000,22.6
1642341960000,22.6
1642342080000,22.6
1642342200000,22.6
1642342320000,22.6
1642342440000,22.6
1642342560000,22.6
1642342680000,22.6
1642342800000,22.6
1642342920000,22.6
1642343040000,22.6
1642343160000,22.6
1642343280000,22.6
1642343400000,22.6
1642343520000,22.5
1642343640000,22.5
1642343760000,22.5
1642343880000,22.5
1642344000000,22.5
1642344120000,22.5
1642344240000,22.5
1642344360000,22.5
1642344480000,22.5
1642344600000,22.5
1642344720000,22.5
1642344840000,22.5
1642344960000,22.5
1642345080000,22.5
1642345200000,22.5
1642345320000,22.5
1642345440000,22.5
1642345560000,22.5
1642345680000,22.5
1642345800000,22.5
1642345920000,22.5
1642346040000,22.5
1642346160000,22.5
1642346280000,22.5
1642346400000,22.4
1642346520000,22.4
1642346640000,22.4
1642346760000,22.4
1642346880000,22.4
1642347000000,22.4
1642347120000,22.4
1642347240000,22.4
1642347360000,22.4
1642347480000,22.4
1642347600000,22.4
1642347720000,22.4
1642347840000,22.4
1642347960000,22.4
1642348080000,22.4
1642348200000,22.4
1642348320000,22.4
1642348440000,22.4
1642348560000,22.4
1642348680000,22.4
1642348800000,22.4
1642348920000,22.4
1642349040000,22.4
1642349160000,22.4
1642349280000,22.4
1642349400000,22.4
1642349520000,22.4
1642349640000,22.4
1642349760000,22.4
1642349880000,22.4
1642350000000,22.4
1642350120000,22.4
1642350240000,22.4
1642350360000,22.4
1642350480000,22.4
1642350600000,22.4
1642350720000,22.4
1642350840000,22.4
1642350960000,22.4
1642351080000,22.4
1642351200000,22.4
1642351320000,22.4
1642351440000,22.3
1642351560000,22.3
1642351680000,22.3
1642351800000,22.3
1642351920000,22.3
1642352040000,22.3
1642352160000,22.3
1642352280000,22.3
1642352400000,22.3
1642352520000,22.3
1642352640000,22.3
1642352760000,22.3
1642352880000,22.3
1642353000000,22.3
1642353120000,22.3
1642353240000,22.3
1642353360000,22.3
1642353480000,22.3
1642353600000,22.3
1642353720000,22.3
1642353840000,22.3
1642353960000,22.3
1642354080000,22.3
1642354200000,22.3
1642354320000,22.3
1642354440000,22.3
1642354560000,22.3
1642354680000,22.3
1642354800000,22.3
1642354920000,22.3
1642355040000,22.3
1642355160000,22.3
1642355280000,22.3
1642355400000,22.2
1642355520000,22.2
1642355640000,22.2
1642355760000,22.2
1642355880000,22.2
1642356000000,22.2
1642356120000,22.2
1642356240000,22.2
1642356360000,22.2
1642356480000,22.2
1642356600000,22.2
1642356720000,22.2
1642356840000,22.2
1642356960000,22.2
1642357080000,22.2
1642357200000,22.2
1642357320000,22.2
1642357440000,22.2
1642357560000,22.2
1642357680000,22.2
1642357800000,22.2
1642357920000,22.2
1642358040000,22.2
1642358160000,22.2
1642358280000,22.2
1642358400000,22.2
1642358520000,22.2
1642358640000,22.2
1642358760000,22.2
1642358880000,22.2
1642359000000,22.2
1642359120000,22.2
1642359240000,22.2
1642359360000,22.2
1642359480000,22.2
1642359600000,22.2
1642359720000,22.2
1642359840000,22.2
1642359960000,22.2
1642360080000,22.1
1642360200000,22.1
1642360320000,22.1
1642360440000,22.1
1642360560000,22.1
1642360680000,22.1
1642360800000,22.1
1642360920000,22.1
1642361040000,22.1
1642361160000,22.1
1642361280000,22.1
1642361400000,22.1
1642361520000,22.1
1642361640000,22.1
1642361760000,22
1642361880000,22
1642362000000,22
1642362120000,21.9
1642362240000,21.9
1642362360000,21.9
1642362480000,21.9
1642362600000,21.9
1642362720000,21.9
1642362840000,21.8
1642362960000,21.8
1642363080000,21.8
1642363200000,21.8
1642363320000,21.8
1642363440000,21.8
1642363560000,21.8
1642363680000,21.7
1642363800000,21.7
1642363920000,21.7
1642364040000,21.7
1642364160000,21.7
1642364280000,21.7
1642364400000,21.7
1642364520000,21.7
1642364640000,21.7
1642364760000,21.6
1642364880000,21.6
1642365000000,21.6
1642365120000,21.6
1642365240000,21.6
1642365360000,21.6
1642365480000,21.6
1642365600000,21.6
1642365720000,21.6
1642365840000,21.6
1642365960000,21.6
1642366080000,21.6
1642366200000,21.6
1642366320000,21.6
1642366440000,21.6
1642366560000,21.6
1642366680000,21.6
1642366800000,21.6
1642366920000,21.5
1642367040000,21.5
1642367160000,21.5
1642367280000,21.5
1642367400000,21.5
1642367520000,21.5
1642367640000,21.5
1642367760000,21.5
1642367880000,21.4
1642368000000,21.4
1642368120000,21.4
1642368240000,21.4
1642368360000,21.4
1642368480000,21.4
1642368600000,21.4
1642368720000,21.4
1642368840000,21.4
1642368960000,21.4
1642369080000,21.4
1642369200000,21.4
1642369320000,21.4
1642369440000,21.4
1642369560000,21.4
1642369680000,21.3
1642369800000,21.3
1642369920000,21.3
1642370040000,21.3
1642370160000,21.3
1642370280000,21.3
1642370400000,21.3
1642370520000,21.3
1642370640000,21.3
1642370760000,21.3
1642370880000,21.3
1642371000000,21.3
1642371120000,21.3
1642371240000,21.3
1642371360000,21.3
1642371480000,21.3
1642371600000,21.2
1642371720000,21.2
1642371840000,21.2
1642371960000,21.2
1642372080000,21.2
1642372200000,21.2
1642372320000,21.2
1642372440000,21.2
1642372560000,21.2
1642372680000,21.2
1642372800000,21.2
1642372920000,21.2
1642373040000,21.2
1642373160000,21.2
1642373280000,21.2
1642373400000,21.2
1642373520000,21.2
1642373640000,21.1
1642373760000,21.1
1642373880000,21.1
1642374000000,21.1
1642374120000,21.1
1642374240000,21.1
1642374360000,21.1
1642374480000,21.1
1642374600000,21.1
1642374720000,21.1
1642374840000,21.1
1642374960000,21.1
1642375080000,21.1
1642375200000,21.1
1642375320000,21.1
1642375440000,21.1
1642375560000,21
1642375680000,21
1642375800000,21
1642375920000,21
1642376040000,21
1642376160000,21
1642376280000,21
1642376400000,21
1642376520000,21
1642376640000,21
1642376760000,21
1642376880000,21
1642377000000,21
1642377120000,21
1642377240000,21
1642377360000,21
1642377480000,21
1642377600000,21
1642377720000,21
1642377840000,20.9
1642377960000,20.9
1642378080000,20.9
1642378200000,20.9
1642378320000,20.9
1642378440000,20.9
1642378560000,20.9
1642378680000,20.9
1642378800000,20.9
1642378920000,20.9
1642379040000,20.9
1642379160000,20.9
1642379280000,20.9
1642379400000,20.9
1642379520000,20.9
1642379640000,20.8
1642379760000,20.8
1642379880000,20.8
1642380000000,20.8
1642380120000,20.8
1642380240000,20.8
1642380360000,20.8
1642380480000,20.8
1642380600000,20.8
1642380720000,20.8
1642380840000,20.8
1642380960000,20.8
1642381080000,20.8
1642381200000,20.8
1642381320000,20.8
1642381440000,20.8
1642381560000,20.7
1642381680000,20.7
1642381800000,20.7
1642381920000,20.7
1642382040000,20.7
1642382160000,20.7
1642382280000,20.7
1642382400000,20.7
1642382520000,20.7
1642382640000,20.7
1642382760000,20.7
1642382880000,20.7
1642383000000,20.7
1642383120000,20.7
1642383240000,20.7
1642383360000,20.7
1642383480000,20.6
1642383600000,20.6
1642383720000,20.6
1642383840000,20.6
1642383960000,20.6
1642384080000,20.6
1642384200000,20.6
1642384320000,20.6
1642384440000,20.6
1642384560000,20.6
1642384680000,20.6
1642384800000,20.6
1642384920000,20.6
1642385040000,20.6
1642385160000,20.6
1642385280000,20.6
1642385400000,20.5
1642385520000,20.5
1642385640000,20.5
1642385760000,20.5
1642385880000,20.5
1642386000000,20.5
1642386120000,20.5
1642386240000,20.5
1642386360000,20.4
1642386480000,20.4
1642386600000,20.4
1642386720000,20.4
1642386840000,20.4
1642386960000,20.4
1642387080000,20.4
1642387200000,20.4
1642387320000,20.4
1642387440000,20.4
1642387560000,20.4
1642387680000,20.4
1642387800000,20.4
1642387920000,20.4
1642388040000,20.4
1642388160000,20.3
1642388280000,20.3
1642388400000,20.3
1642388520000,20.3
1642388640000,20.3
1642388760000,20.3
1642388880000,20.3
1642389000000,20.3
1642389120000,20.3
1642389240000,20.3
1642389360000,20.3
1642389480000,20.3
1642389600000,20.3
1642389720000,20.3
1642389840000,20.3
1642389960000,20.3
1642390080000,20.2
1642390200000,20.2
1642390320000,20.2
1642390440000,20.2
1642390560000,20.2
1642390680000,20.2
1642390800000,20.2
1642390920000,20.2
1642391040000,20.2
1642391160000,20.2
1642391280000,20.2
1642391400000,20.2
1642391520000,20.2
1642391640000,20.2
1642391760000,20.2
1642391880000,20.2
1642392000000,20.2
1642392120000,20.1
1642392240000,20.1
1642392360000,20.1
1642392480000,20.1
1642392600000,20.1
1642392720000,20.1
1642392840000,20.1
1642392960000,20.1
1642393080000,20.1
1642393200000,20.1
1642393320000,20.1
1642393440000,20.1
1642393560000,20.1
1642393680000,20.1
1642393800000,20.1
1642393920000,20.1
1642394040000,20.1
1642394160000,20
1642394280000,20
1642394400000,20
1642394520000,20
1642394640000,20
1642394760000,20
1642394880000,20
1642395000000,20
1642395120000,20
1642395240000,19.9
1642395360000,19.9
1642395480000,19.9
1642395600000,19.9
1642395720000,19.9
1642395840000,19.9
1642395960000,19.9
1642396080000,19.9
1642396200000,19.9
1642396320000,19.9
1642396440000,19.9
1642396560000,19.9
1642396680000,19.9
1642396800000,19.9
1642396920000,19.9
1642397040000,19.9
1642397160000,19.9
1642397280000,19.9
1642397400000,20
1642397520000,20
1642397640000,20.1
1642397760000,20.1
1642397880000,20.1
1642398000000,20.2
1642398120000,20.2
1642398240000,20.3
1642398360000,20.3
1642398480000,20.3
1642398600000,20.4
1642398720000,20.4
1642398840000,20.5
1642398960000,20.6
1642399080000,20.6
1642399200000,20.6
1642399320000,20.7
1642399440000,20.7
1642399560000,20.8
1642399680000,20.8
1642399800000,20.9
1642399920000,20.9
1642400040000,21
1642400160000,21
1642400280000,21.1
1642400400000,21.1
1642400520000,21.2
1642400640000,21.2
1642400760000,21.2
1642400880000,21.3
1642401000000,21.3
1642401120000,21.3
1642401240000,21.4
1642401360000,21.4
1642401480000,21.4
1642401600000,21.4
1642401720000,21.5
1642401840000,21.6
1642401960000,21.6
1642402080000,21.6
1642402200000,21.7
1642402320000,21.7
1642402440000,21.7
1642402560000,21.7
1642402680000,21.8
1642402800000,21.8
1642402920000,21.8
1642403040000,21.8
1642403160000,21.9
1642403280000,21.9
1642403400000,21.9
1642403520000,22
1642403640000,22
1642403760000,22.1
1642403880000,22.1
1642404000000,22.1
1642404120000,22.1
1642404240000,22.2
1642404360000,22.2
1642404480000,22.2
1642404600000,22.2
1642404720000,22.3
1642404840000,22.3
1642404960000,22.3
1642405080000,22.3
1642405200000,22.4
1642405320000,22.4
1642405440000,22.4
1642405560000,22.4
1642405680000,22.4
1642405800000,22.5
1642405920000,22.5
1642406040000,22.5
1642406160000,22.6
1642406280000,22.6
1642406400000,22.6
1642406520000,22.6
1642406640000,22.6
1642406760000,22.6
1642406880000,22.7
1642407000000,22.7
1642407120000,22.7
1642407240000,22.7
1642407360000,22.7
1642407480000,22.7
1642407600000,22.8
1642407720000,22.8
1642407840000,22.8
1642407960000,22.8
1642408080000,22.8
1642408200000,22.8
1642408320000,22.8
1642408440000,22.8
1642408560000,22.8
1642408680000,22.9
1642408800000,22.9
1642408920000,22.9
1642409040000,22.9
1642409160000,22.9
1642409280000,22.9
1642409400000,22.9
1642409520000,22.9
1642409640000,22.9
1642409760000,22.9
1642409880000,22.9
1642410000000,22.9
1642410120000,22.9
1642410240000,22.9
1642410360000,22.9
1642410480000,22.9
1642410600000,22.9
1642410720000,22.9
1642410840000,22.9
1642410960000,22.9
1642411080000,22.9
1642411200000,22.8
1642411320000,22.8
1642411440000,22.8
1642411560000,22.8
1642411680000,22.8
1642411800000,22.8
1642411920000,22.8
1642412040000,22.8
1642412160000,22.8
1642412280000,22.8
1642412400000,22.8
1642412520000,22.8
1642412640000,22.8
1642412760000,22.8
1642412880000,22.8
1642413000000,22.8
1642413120000,22.8
1642413240000,22.8
1642413360000,22.8
1642413480000,22.8
1642413600000,22.8
1642413720000,22.8
1642413840000,22.8
1642413960000,22.8
1642414080000,22.8
1642414200000,22.8
1642414320000,22.8
1642414440000,22.8
1642414560000,22.8
1642414680000,22.8
1642414800000,22.8
1642414920000,22.8
1642415040000,22.8
1642415160000,22.8
1642415280000,22.8
1642415400000,22.8
1642415520000,22.8
1642415640000,22.8
1642415760000,22.8
1642415880000,22.8
1642416000000,22.9
1642416120000,22.9
1642416240000,22.9
1642416360000,22.9
1642416480000,22.9
1642416600000,22.9
1642416720000,22.9
1642416840000,22.9
1642416960000,22.9
1642417080000,22.9
1642417200000,22.9
1642417320000,22.9
1642417440000,22.9
1642417560000,22.9
1642417680000,22.9
1642417800000,22.9
1642417920000,22.9
1642418040000,22.9
1642418160000,22.9
1642418280000,22.9
1642418400000,22.9
1642418520000,22.9
1642418640000,22.9
1642418760000,22.9
1642418880000,22.9
1642419000000,22.9
1642419120000,22.9
1642419240000,22.9
1642419360000,22.9
1642419480000,22.9
1642419600000,22.9
1642419720000,22.9
1642419840000,22.9
1642419960000,22.9
1642420080000,22.9
1642420200000,22.9
1642420320000,22.8
1642420440000,22.8
1642420560000,22.8
1642420680000,22.8
1642420800000,22.8
1642420920000,22.8
1642421040000,22.8
1642421160000,22.8
1642421280000,22.8
1642421400000,22.7
1642421520000,22.7
1642421640000,22.7
1642421760000,22.7
1642421880000,22.7
1642422000000,22.7
1642422120000,22.7
1642422240000,22.7
1642422360000,22.7
1642422480000,22.7
1642422600000,22.7
1642422720000,22.7
1642422840000,22.7
1642422960000,22.7
1642423080000,22.7
1642423200000,22.7
1642423320000,22.7
1642423440000,22.7
1642423560000,22.7
1642423680000,22.7
1642423800000,22.7
1642423920000,22.7
1642424040000,22.7
1642424160000,22.7
1642424280000,22.7
1642424400000,22.7
1642424520000,22.7
1642424640000,22.7
1642424760000,22.7
1642424880000,22.7
1642425000000,22.7
1642425120000,22.7
1642425240000,22.7
1642425360000,22.7
1642425480000,22.7
1642425600000,22.7
1642425720000,22.7
1642425840000,22.7
1642425960000,22.7
1642426080000,22.7
1642426200000,22.7
1642426320000,22.7
1642426440000,22.7
1642426560000,22.7
1642426680000,22.7
1642426800000,22.7
1642426920000,22.7
1642427040000,22.7
1642427160000,22.7
1642427400000,22.9
1642427520000,22.9
1642427640000,22.8
1642427760000,22.8
1642427880000,22.8
1642428000000,22.8
1642428120000,22.8
1642428240000,22.7
1642428360000,22.7
1642428480000,22.7
1642428600000,22.7
1642428720000,22.7
1642428840000,22.7
1642428960000,22.7
1642429080000,22.6
1642429200000,22.6
1642429320000,22.6
1642429440000,22.6
1642429560000,22.6
1642429680000,22.6
1642429800000,22.6
1642429920000,22.6
1642430040000,22.6
1642430160000,22.6
1642430280000,22.6
1642430400000,22.6
1642430520000,22.6
1642430640000,22.6
1642430760000,22.6
1642430880000,22.6
1642431000000,22.6
1642431120000,22.6
1642431240000,22.6
1642431360000,22.6
1642431480000,22.6
1642431600000,22.6
1642431720000,22.6
1642431840000,22.6
1642431960000,22.6
1642432080000,22.6
1642432200000,22.6
1642432320000,22.6
1642432440000,22.6
1642432560000,22.6
1642432680000,22.6
1642432800000,22.6
1642432920000,22.6
1642433040000,22.6
1642433160000,22.6
1642433280000,22.6
1642433400000,22.6
1642433520000,22.6
1642433640000,22.6
1642433760000,22.6
1642433880000,22.6
1642434000000,22.6
1642434120000,22.6
1642434240000,22.6
1642434360000,22.6
1642434480000,22.6
1642434600000,22.5
1642434720000,22.5
1642434840000,22.5
1642434960000,22.5
1642435080000,22.5
1642435200000,22.5
1642435320000,22.5
1642435440000,22.5
1642435560000,22.5
1642435680000,22.5
1642435800000,22.5
1642435920000,22.5
1642436040000,22.5
1642436160000,22.5
1642436280000,22.5
1642436400000,22.5
1642436520000,22.5
1642436640000,22.5
1642436760000,22.5
1642436880000,22.5
1642437000000,22.5
1642437120000,22.4
1642437240000,22.4
1642437360000,22.4
1642437480000,22.4
1642437600000,22.4
1642437720000,22.4
1642437840000,22.4
1642437960000,22.4
1642438080000,22.4
1642438200000,22.4
1642438320000,22.4
1642438440000,22.4
1642438560000,22.4
1642438680000,22.4
1642438800000,22.4
1642438920000,22.4
1642439040000,22.4
1642439160000,22.4
1642439280000,22.4
1642439400000,22.4
1642439520000,22.4
1642439640000,22.4
1642439760000,22.4
1642439880000,22.4
1642440000000,22.4
1642440120000,22.4
1642440240000,22.4
1642440360000,22.4
1642440480000,22.4
1642440600000,22.4
1642440720000,22.4
1642440840000,22.4
1642440960000,22.4
1642441080000,22.4
1642441200000,22.4
1642441320000,22.4
1642441440000,22.4
1642441560000,22.4
1642441680000,22.4
1642441800000,22.4
1642441920000,22.4
1642442040000,22.4
1642442160000,22.4
1642442280000,22.4
1642442400000,22.4
1642442520000,22.4
1642442640000,22.4
1642442760000,22.4
1642442880000,22.4
1642443000000,22.4
1642443120000,22.4
1642443240000,22.4
1642443360000,22.4
1642443480000,22.4
1642443600000,22.4
1642443720000,22.4
1642443840000,22.4
1642443960000,22.4
1642444080000,22.3
1642444200000,22.3
1642444320000,22.3
1642444440000,22.3
1642444560000,22.3
1642444680000,22.3
1642444800000,22.3
1642444920000,22.3
1642445040000,22.3
1642445160000,22.3
1642445280000,22.3
1642445400000,22.3
1642445520000,22.3
1642445640000,22.3
1642445760000,22.3
1642445880000,22.3
1642446000000,22.3
1642446120000,22.3
1642446240000,22.3
1642446360000,22.3
1642446480000,22.3
1642446600000,22.3
1642446720000,22.3
1642446840000,22.3
1642446960000,22.3
1642447080000,22.3
1642447200000,22.3
1642447320000,22.3
1642447440000,22.3
1642447560000,22.3
1642447680000,22.3
1642447800000,22.3
1642447920000,22.3
1642448040000,22.2
1642448160000,22.2
1642448280000,22.2
1642448400000,22.2
1642448520000,22.2
1642448640000,22.2
1642448760000,22.2
1642448880000,22.1
1642449000000,22.1
1642449120000,22.1
1642449240000,22.1
1642449360000,22.1
1642449480000,22.1
1642449600000,22.1
1642449720000,22
1642449840000,22
1642449960000,22
1642450080000,22
1642450200000,22
1642450320000,21.9
1642450440000,21.9
1642450560000,21.9
1642450680000,21.9
1642450800000,21.9
1642450920000,21.9
1642451040000,21.9
1642451160000,21.9
1642451280000,21.9
1642451400000,21.9
1642451520000,21.8
1642451640000,21.8
1642451760000,21.8
1642451880000,21.8
1642452000000,21.8
1642452120000,21.8
1642452240000,21.8
1642452360000,21.8
1642452480000,21.8
1642452600000,21.8
1642452720000,21.8
1642452840000,21.8
1642452960000,21.8
1642453080000,21.8
1642453200000,21.8
1642453320000,21.8
1642453440000,21.8
1642453560000,21.8
1642453680000,21.8
1642453800000,21.7
1642453920000,21.7
1642454040000,21.7
1642454160000,21.7
1642454280000,21.7
1642454400000,21.7
1642454520000,21.7
1642454640000,21.7
1642454760000,21.7
1642454880000,21.7
1642455000000,21.7
1642455120000,21.7
1642455240000,21.7
1642455360000,21.7
1642455480000,21.7
1642455600000,21.7
1642455720000,21.7
1642455840000,21.7
1642455960000,21.7
1642456080000,21.6
1642456200000,21.6
1642456320000,21.6
1642456440000,21.6
1642456560000,21.6
1642456680000,21.6
1642456800000,21.6
1642456920000,21.6
1642457040000,21.6
1642457160000,21.6
1642457280000,21.6
1642457400000,21.6
1642457520000,21.6
1642457640000,21.6
1642457760000,21.6
1642457880000,21.6
1642458000000,21.6
1642458120000,21.6
1642458240000,21.5
1642458360000,21.5
1642458480000,21.5
1642458600000,21.5
1642458720000,21.5
1642458840000,21.5
1642458960000,21.5
1642459080000,21.5
1642459200000,21.5
1642459320000,21.5
1642459440000,21.4
1642459560000,21.4
1642459680000,21.4
1642459800000,21.4
1642459920000,21.4
1642460040000,21.4
1642460160000,21.4
1642460280000,21.4
1642460400000,21.4
1642460520000,21.4
1642460640000,21.4
1642460760000,21.4
1642460880000,21.4
1642461000000,21.4
1642461120000,21.4
1642461240000,21.4
1642461360000,21.4
1642461480000,21.4
1642461600000,21.4
1642461720000,21.3
1642461840000,21.3
1642461960000,21.3
1642462080000,21.3
1642462200000,21.3
1642462320000,21.3
1642462440000,21.3
1642462560000,21.3
1642462680000,21.3
1642462800000,21.3
1642462920000,21.3
1642463040000,21.3
1642463160000,21.3
1642463280000,21.3
1642463400000,21.3
1642463520000,21.3
1642463640000,21.3
1642463760000,21.3
1642463880000,21.3
1642464000000,21.3
1642464120000,21.2
1642464240000,21.2
1642464360000,21.2
1642464480000,21.2
1642464600000,21.2
1642464720000,21.2
1642464840000,21.2
1642464960000,21.2
1642465080000,21.2
1642465200000,21.2
1642465320000,21.2
1642465440000,21.2
1642465560000,21.2
1642465680000,21.2
1642465800000,21.2
1642465920000,21.2
1642466040000,21.2
1642466160000,21.2
1642466280000,21.1
1642466400000,21.1
1642466520000,21.1
1642466640000,21.1
1642466760000,21.1
1642466880000,21.1
1642467000000,21.1
1642467120000,21.1
1642467240000,21.1
1642467360000,21.1
1642467480000,21.1
1642467600000,21.1
1642467720000,21.1
1642467840000,21.1
1642467960000,21.1
1642468080000,21.1
1642468200000,21.1
1642468320000,21.1
1642468440000,21
1642468560000,21
1642468680000,21
1642468800000,21
1642468920000,21
1642469040000,21
1642469160000,21
1642469280000,21
1642469400000,21
1642469520000,21
1642469640000,20.9
1642469760000,20.9
1642469880000,20.9
1642470000000,20.9
1642470120000,20.9
1642470240000,20.9
1642470360000,20.9
1642470480000,20.9
1642470600000,20.9
1642470720000,20.9
1642470840000,20.9
1642470960000,20.9
1642471080000,20.9
1642471200000,20.9
1642471320000,20.9
1642471440000,20.9
1642471560000,20.9
1642471680000,20.8
1642471800000,20.8
1642471920000,20.8
1642472040000,20.8
1642472160000,20.8
1642472280000,20.8
1642472400000,20.8
1642472520000,20.8
1642472640000,20.8
1642472760000,20.8
1642472880000,20.8
1642473000000,20.8
1642473120000,20.8
1642473240000,20.8
1642473360000,20.8
1642473480000,20.8
1642473600000,20.8
1642473720000,20.7
1642473840000,20.7
1642473960000,20.7
1642474080000,20.7
1642474200000,20.7
1642474320000,20.7
1642474440000,20.7
1642474560000,20.7
1642474680000,20.7
1642474800000,20.7
1642474920000,20.7
1642475040000,20.7
1642475160000,20.7
1642475280000,20.7
1642475400000,20.7
1642475520000,20.7
1642475640000,20.7
1642475760000,20.7
1642475880000,20.6
1642476000000,20.6
1642476120000,20.6
1642476240000,20.6
1642476360000,20.6
1642476480000,20.6
1642476600000,20.6
1642476720000,20.6
1642476840000,20.6
1642476960000,20.6
1642477080000,20.6
1642477200000,20.6
1642477320000,20.6
1642477440000,20.6
1642477560000,20.6
1642477680000,20.6
1642477800000,20.6
1642477920000,20.6
1642478040000,20.6
1642478160000,20.5
1642478280000,20.5
1642478400000,20.5
1642478520000,20.5
1642478640000,20.5
1642478760000,20.5
1642478880000,20.5
1642479000000,20.5
1642479120000,20.5
1642479240000,20.5
1642479360000,20.5
1642479480000,20.4
1642479600000,20.4
1642479720000,20.4
1642479840000,20.4
1642479960000,20.4
1642480080000,20.4
1642480200000,20.4
1642480320000,20.4
1642480440000,20.4
1642480560000,20.4
1642480680000,20.4
1642480800000,20.4
1642480920000,20.4
1642481040000,20.4
1642481160000,20.4
1642481280000,20.4
1642481400000,20.4
1642481520000,20.4
1642481640000,20.4
1642481760000,20.4
1642481880000,20.4
1642482000000,20.4
1642482120000,20.4
1642482240000,20.4
1642482360000,20.4
1642482480000,20.4
1642482600000,20.4
1642482720000,20.4
1642482840000,20.4
1642482960000,20.4
1642483080000,20.4
1642483200000,20.4
1642483320000,20.5
1642483440000,20.5
1642483560000,20.6
1642483680000,20.6
1642483800000,20.6
1642483920000,20.7
1642484040000,20.7
1642484160000,20.8
1642484280000,20.8
1642484400000,20.8
1642484520000,20.9
1642484640000,20.9
1642484760000,21
1642484880000,21.1
1642485000000,21.1
1642485120000,21.1
1642485240000,21.2
1642485360000,21.2
1642485480000,21.3
1642485600000,21.3
1642485720000,21.4
1642485840000,21.4
1642485960000,21.4
1642486080000,21.5
1642486200000,21.6
1642486320000,21.6
1642486440000,21.6
1642486560000,21.7
1642486680000,21.7
1642486800000,21.7
1642486920000,21.8
1642487040000,21.8
1642487160000,21.8
1642487280000,21.9
1642487400000,21.9
1642487520000,21.9
1642487640000,22
1642487760000,22
1642487880000,22.1
1642488000000,22.1
1642488120000,22.1
1642488240000,22.1
1642488360000,22.2
1642488480000,22.2
1642488600000,22.2
1642488720000,22.2
1642488840000,22.3
1642488960000,22.3
1642489080000,22.3
1642489200000,22.3
1642489320000,22.4
1642489440000,22.4
1642489560000,22.4
1642489680000,22.4
1642489800000,22.4
1642489920000,22.5
1642490040000,22.5
1642490160000,22.6
1642490280000,22.6
1642490400000,22.6
1642490520000,22.6
1642490640000,22.6
1642490760000,22.6
1642490880000,22.7
1642491000000,22.7
1642491120000,22.7
1642491240000,22.7
1642491360000,22.7
1642491480000,22.7
1642491600000,22.7
1642491720000,22.8
1642491840000,22.8
1642491960000,22.8
1642492080000,22.8
1642492200000,22.8
1642492320000,22.8
1642492440000,22.8
1642492560000,22.8
1642492680000,22.8
1642492800000,22.9
1642492920000,22.9
1642493040000,22.9
1642493160000,22.9
1642493280000,22.9
1642493400000,22.9
1642493520000,22.9
1642493640000,22.9
1642493760000,22.9
1642493880000,22.9
1642494000000,22.9
1642494120000,22.9
1642494240000,22.9
1642494360000,22.9
1642494480000,22.9
1642494600000,22.9
1642494720000,22.9
1642494840000,22.9
1642494960000,22.9
1642495080000,22.9
1642495200000,22.9
1642495320000,22.9
1642495440000,22.9
1642495560000,22.9
1642495680000,22.9
1642495800000,22.9
1642495920000,22.8
1642496040000,22.8
1642496160000,22.8
1642496280000,22.8
1642496400000,22.8
1642496520000,22.8
1642496640000,22.8
1642496760000,22.8
1642496880000,22.8
1642497000000,22.8
1642497120000,22.8
1642497240000,22.8
1642497360000,22.8
1642497480000,22.9
1642497600000,22.9
1642497720000,22.9
1642497840000,22.9
1642497960000,22.9
1642498080000,22.9
1642498200000,22.9
1642498320000,22.9
1642498440000,22.9
1642498560000,22.9
1642498680000,22.9
1642498800000,22.9
1642498920000,22.9
